family,treatment,train_seed,eval_seed,success,final_distance,action_smoothness,steps
data-quality,noisy,33,1002,1,0.07357212156057358,0.011896717571653425,6
data-quality,noisy,33,1003,0,0.2828426957130432,0.019541924776110265,36
data-quality,noisy,33,1004,0,0.2828426957130432,0.01895812761836818,36
data-quality,noisy,33,1005,0,0.2828426957130432,0.022525558487645217,36
data-quality,noisy,33,1006,1,0.10164295136928558,0.01776156820622938,8
data-quality,noisy,33,1007,1,0.11631368845701218,0.023771894587711853,12
data-quality,noisy,33,1008,0,0.2828426957130432,0.021502363216131925,36
data-quality,noisy,33,1009,0,0.2828426957130432,0.019361775634544238,36
data-quality,noisy,33,1010,1,0.0809524729847908,0.017311203927319083,10
data-quality,noisy,33,1011,1,0.09062137454748154,0.017234783420073136,8
data-quality,noisy,33,1012,0,0.2828426957130432,0.02120030133851937,36
data-quality,noisy,33,1013,1,0.11297985911369324,0.0,1
data-quality,noisy,33,1014,1,0.11806793510913849,0.017112738957318168,7
data-quality,noisy,33,1015,1,0.10666097700595856,0.01773649673642857,8
data-quality,noisy,33,1016,1,0.10467290133237839,0.014700354875198432,8
data-quality,noisy,33,1017,0,0.2828426957130432,0.021239816274360886,36
data-quality,noisy,33,1018,1,0.09844420850276947,0.016730413306504488,5
data-quality,noisy,33,1019,1,0.09318652004003525,0.014710817689774558,9
data-quality,noisy,44,1000,0,0.2828426957130432,0.018349157476664654,36
data-quality,noisy,44,1001,0,0.2828426957130432,0.019452967451486204,36
data-quality,noisy,44,1002,1,0.07840283215045929,0.012624186789616942,6
data-quality,noisy,44,1003,0,0.2828426957130432,0.01807304483372718,36
data-quality,noisy,44,1004,0,0.2828426957130432,0.01768550846193518,36
data-quality,noisy,44,1005,0,0.2828426957130432,0.019066962953989526,36
data-quality,noisy,44,1006,1,0.10276108980178833,0.014657259153734361,8
data-quality,noisy,44,1007,1,0.09942620247602463,0.019344257171421003,13
data-quality,noisy,44,1008,0,0.2828426957130432,0.018590044496314868,36
data-quality,noisy,44,1009,0,0.2828426957130432,0.0178959585460169,36
data-quality,noisy,44,1010,1,0.09953434765338898,0.015514339740750276,10
data-quality,noisy,44,1011,1,0.09533485025167465,0.014485079063368695,8
data-quality,noisy,44,1012,0,0.2828426957130432,0.018433363659174314,36
data-quality,noisy,44,1013,1,0.11106900125741959,0.0,1
data-quality,noisy,44,1014,1,0.11172276735305786,0.014125712914392352,8
data-quality,noisy,44,1015,1,0.10634323209524155,0.014623849619446056,8
data-quality,noisy,44,1016,1,0.11357982456684113,0.01354430990094053,8
data-quality,noisy,44,1017,0,0.2828426957130432,0.018339616585788983,36
data-quality,noisy,44,1018,1,0.11965366452932358,0.01078390011874338,4
data-quality,noisy,44,1019,1,0.10231220722198486,0.014838242466794327,9
data-quality,noisy,55,1000,0,0.2828426957130432,0.019351392392335194,36
data-quality,noisy,55,1001,0,0.2828426957130432,0.02114187834252204,36
data-quality,noisy,55,1002,1,0.0775613784790039,0.015225715097039938,6
data-quality,noisy,55,1003,0,0.2828426957130432,0.020905908423342875,36
data-quality,noisy,55,1004,0,0.2828426957130432,0.022234022258115667,36
data-quality,noisy,55,1005,0,0.2828426957130432,0.019574969501367636,36
data-quality,noisy,55,1006,1,0.10044252127408981,0.01513722084928304,9
data-quality,noisy,55,1007,0,0.2828426957130432,0.019842216425708364,36
data-quality,noisy,55,1008,0,0.2828426957130432,0.019344631396234036,36
data-quality,noisy,55,1009,0,0.2828426957130432,0.021223240665027072,36
data-quality,noisy,55,1010,1,0.09786538779735565,0.020348968553460307,10
data-quality,noisy,55,1011,1,0.06647158414125443,0.016572227934375405,9
data-quality,noisy,55,1012,0,0.2828426957130432,0.01904641529545188,36
data-quality,noisy,55,1013,0,0.2828426957130432,0.02154805472652827,36
data-quality,noisy,55,1014,0,0.2828426957130432,0.01936533906097923,36
data-quality,noisy,55,1015,1,0.11161105334758759,0.014623880095314234,9
data-quality,noisy,55,1016,1,0.10926826298236847,0.017378368880599737,8
data-quality,noisy,55,1017,0,0.2828426957130432,0.0200685657028641,36
data-quality,noisy,55,1018,1,0.09724979102611542,0.01183427928481251,5
data-quality,noisy,55,1019,1,0.08465851843357086,0.019215466338209808,9
